index,pic_key,date_hour,date,co2,stemp,stemp2,stemp3,stemp4,stemp5,shumi,shumi2,shumi3,shumi4,shumi5,ts,insert_time,humi,pm10,pm25,press,solar,temp,wind_d,wind_sp,LAI,image_path,label,sensor,fold
0.337168424,/797/1656792791_1656792664_4.jpg,2022-07-03 04,2022/7/3,0.386382979,0.535031847,0.537313433,0.577586207,0,0.53125,0.575,0.734015345,0.60591133,0,0.824120603,3/7/2022 04:31:50,4/7/2022 01:08:59,0.943188406,0.049512378,0.030757689,0.46884273,0.01455,0.564848485,0.517231795,0.126582278,0.288903061,/home/junsheng/data/tianhang_corn/1656792791_1656792664_4.jpg,0.288903061,"[0.38638297872340427, 0.5350318471337578, 0.537313432835821, 0.5775862068965518, 0.5312500000000001, 0.575, 0.7340153452685424, 0.6059113300492611, 0.8241206030150754, 0.9431884057971014, 0.04951237809452363, 0.03075768942235559, 0.468842729970326, 0.01455, 0.5648484848484848, 0.5172317954419121, 0.12658227848101267]",0
0.337488015,/797/1656792791_1656792664_4.jpg,2022-07-03 04,2022/7/3,0.386382979,0.535031847,0.537313433,0.577586207,0,0.53125,0.575,0.734015345,0.60591133,0,0.824120603,3/7/2022 04:31:50,4/7/2022 01:08:59,0.937681159,0.051762941,0.032258065,0.477744807,0.02105,0.568080808,0.582267927,0.11587147,0.288903061,/home/junsheng/data/tianhang_corn/1656792791_1656792664_4.jpg,0.288903061,"[0.38638297872340427, 0.5350318471337578, 0.537313432835821, 0.5775862068965518, 0.5312500000000001, 0.575, 0.7340153452685424, 0.6059113300492611, 0.8241206030150754, 0.9376811594202898, 0.051762940735183796, 0.03225806451612903, 0.47774480712166334, 0.02105, 0.5680808080808081, 0.5822679266259032, 0.11587147030185005]",0
0.338766379,/797/1656799989_1656799864_4.jpg,2022-07-03 06,2022/7/3,0.339574468,0.522292994,0.52238806,0.568965517,0,0.53125,0.572222222,0.734015345,0.60591133,0,0.819095477,3/7/2022 06:31:50,4/7/2022 01:09:05,0.752028986,0.015753938,0.015003751,0.471810089,0.213,0.705454545,0.768760422,0.23369036,0.288903061,/home/junsheng/data/tianhang_corn/1656799989_1656799864_4.jpg,0.288903061,"[0.3395744680851064, 0.5222929936305732, 0.5223880597014926, 0.5689655172413793, 0.5312500000000001, 0.5722222222222224, 0.7340153452685424, 0.6059113300492611, 0.819095477386935, 0.7520289855072464, 0.015753938484621154, 0.015003750937734433, 0.4718100890207718, 0.213, 0.7054545454545454, 0.7687604224569206, 0.23369036027263876]",0
0.345797379,/797/1656843212_1656843063_4.jpg,2022-07-03 18,2022/7/3,0.317446809,0.719745223,0.589552239,0.577586207,0,0.541666667,0.563888889,0.734015345,0.598522167,0,0.814070352,3/7/2022 18:01:50,4/7/2022 01:09:41,0.765942029,0.018754689,0.018754689,0.388724036,0.0155,0.772525253,0.518899389,0.086660175,0.288903061,/home/junsheng/data/tianhang_corn/1656843212_1656843063_4.jpg,0.288903061,"[0.3174468085106383, 0.7197452229299364, 0.5895522388059702, 0.5775862068965518, 0.5416666666666665, 0.5638888888888891, 0.7340153452685424, 0.5985221674876848, 0.8140703517587938, 0.7659420289855071, 0.018754688672168042, 0.018754688672168042, 0.3887240356083101, 0.0155, 0.7725252525252526, 0.5188993885491939, 0.08666017526777021]",0
0.347075743,/797/1656879186_1656879063_4.jpg,2022-07-04 04,2022/7/4,0.372765957,0.579617834,0.589552239,0.629310345,0,0.583333333,0.538888889,0.734015345,0.603448276,0,0.809045226,4/7/2022 04:01:50,5/7/2022 01:09:32,0.871014493,0.024756189,0.021005251,0.433234421,0.02065,0.578585859,0.932462479,0.149951315,0.43256433,/home/junsheng/data/tianhang_corn/1656879186_1656879063_4.jpg,0.43256433,"[0.3727659574468085, 0.5796178343949043, 0.5895522388059702, 0.6293103448275862, 0.5833333333333334, 0.538888888888889, 0.7340153452685424, 0.603448275862069, 0.8090452261306534, 0.8710144927536231, 0.024756189047261814, 0.021005251312828207, 0.4332344213649867, 0.020649999999999998, 0.5785858585858586, 0.9324624791550862, 0.14995131450827653]",0
0.348673698,/797/1656886391_1656886263_4.jpg,2022-07-04 06,2022/7/4,0.354042553,0.554140127,0.574626866,0.620689655,0,0.583333333,0.533333333,0.731457801,0.603448276,0,0.809045226,4/7/2022 06:31:50,5/7/2022 01:09:42,0.817681159,0.015003751,0.013503376,0.43620178,0.0706,0.644848485,0.866036687,0.05647517,0.43256433,/home/junsheng/data/tianhang_corn/1656886391_1656886263_4.jpg,0.43256433,"[0.35404255319148936, 0.554140127388535, 0.5746268656716419, 0.6206896551724139, 0.5833333333333334, 0.5333333333333333, 0.7314578005115089, 0.603448275862069, 0.8090452261306534, 0.8176811594202898, 0.015003750937734433, 0.01350337584396099, 0.4362017804154291, 0.0706, 0.6448484848484849, 0.8660366870483602, 0.05647517039922103]",0
0.350910834,/797/1656900806_1656900663_4.jpg,2022-07-04 10,2022/7/4,0.326808511,0.560509554,0.552238806,0.612068966,0,0.572916667,0.533333333,0.728900256,0.603448276,0,0.809045226,4/7/2022 10:01:50,5/7/2022 01:09:51,0.644347826,0.009752438,0.009752438,0.448071217,0.477,0.865858586,0.934408004,0.126582278,0.43256433,/home/junsheng/data/tianhang_corn/1656900806_1656900663_4.jpg,0.43256433,"[0.32680851063829786, 0.5605095541401275, 0.5522388059701493, 0.6120689655172413, 0.5729166666666666, 0.5333333333333333, 0.7289002557544758, 0.603448275862069, 0.8090452261306534, 0.6443478260869564, 0.009752438109527382, 0.009752438109527382, 0.4480712166172123, 0.47700000000000004, 0.8658585858585859, 0.9344080044469149, 0.12658227848101267]",0
0.351869607,/797/1656908004_1656907864_4.jpg,2022-07-04 12,2022/7/4,0.318297872,0.585987261,0.552238806,0.603448276,0,0.572916667,0.533333333,0.726342711,0.600985222,0,0.809045226,4/7/2022 12:01:50,5/7/2022 01:09:58,0.555217391,0.012003001,0.012003001,0.427299703,0.4994,0.894545455,0.832128961,0.090555015,0.43256433,/home/junsheng/data/tianhang_corn/1656908004_1656907864_4.jpg,0.43256433,"[0.31829787234042556, 0.5859872611464968, 0.5522388059701493, 0.6034482758620692, 0.5729166666666666, 0.5333333333333333, 0.7263427109974427, 0.6009852216748768, 0.8090452261306534, 0.5552173913043479, 0.012003000750187547, 0.012003000750187547, 0.42729970326409517, 0.49939999999999996, 0.8945454545454545, 0.8321289605336297, 0.09055501460564752]",0
0.352189198,/797/1656908004_1656907864_4.jpg,2022-07-04 12,2022/7/4,0.318297872,0.585987261,0.552238806,0.603448276,0,0.572916667,0.533333333,0.726342711,0.600985222,0,0.809045226,4/7/2022 12:01:50,5/7/2022 01:09:58,0.556956522,0.013503376,0.013503376,0.427299703,0.50635,0.920808081,0.204280156,0.110029211,0.43256433,/home/junsheng/data/tianhang_corn/1656908004_1656907864_4.jpg,0.43256433,"[0.31829787234042556, 0.5859872611464968, 0.5522388059701493, 0.6034482758620692, 0.5729166666666666, 0.5333333333333333, 0.7263427109974427, 0.6009852216748768, 0.8090452261306534, 0.5569565217391306, 0.01350337584396099, 0.01350337584396099, 0.42729970326409517, 0.50635, 0.9208080808080807, 0.20428015564202334, 0.11002921129503407]",0
0.353467562,/797/1656915236_1656915064_4.jpg,2022-07-04 14,2022/7/4,0.321702128,0.656050955,0.559701493,0.603448276,0,0.5625,0.538888889,0.726342711,0.596059113,0,0.804020101,4/7/2022 14:01:50,5/7/2022 01:10:04,0.663333333,0.017254314,0.016504126,0.430267062,0.2733,0.855353535,0.050027793,0.225900682,0.43256433,/home/junsheng/data/tianhang_corn/1656915236_1656915064_4.jpg,0.43256433,"[0.32170212765957445, 0.6560509554140128, 0.5597014925373136, 0.6034482758620692, 0.5625000000000001, 0.538888888888889, 0.7263427109974427, 0.5960591133004927, 0.8040201005025123, 0.6633333333333333, 0.0172543135783946, 0.016504126031507877, 0.4302670623145409, 0.2733, 0.8553535353535354, 0.05002779321845469, 0.22590068159688412]",0
