index,pic_key,date_hour,date,co2,stemp,stemp2,stemp3,stemp4,stemp5,shumi,shumi2,shumi3,shumi4,shumi5,ts,insert_time,humi,pm10,pm25,press,solar,temp,wind_d,wind_sp,LAI,image_path,label,sensor,fold
0.209012464,/794/1657570336_1657570264_4.jpg,2022-07-12 04,2022/7/12,0.402553191,0.49044586,0.544776119,0.655172414,0.948717949,0.729166667,0.486111111,0.468030691,0.209359606,0.742666667,0.391959799,12/7/2022 04:01:46,13/7/2022 01:06:04,0.978695652,0.027756939,0.019504876,0.673590504,0,0.440808081,0.184269038,0.074975657,0.321772384,/home/junsheng/data/tianhang_soybean/1657570336_1657570264_4.jpg,0.321772384,"[0.4025531914893617, 0.49044585987261147, 0.544776119402985, 0.6551724137931034, 0.7291666666666665, 0.4861111111111112, 0.4680306905370844, 0.20935960591133004, 0.39195979899497513, 0.9786956521739131, 0.0277569392348087, 0.019504876219054765, 0.673590504451038, 0.0, 0.4408080808080808, 0.18426903835464145, 0.07497565725413827]",0
0.209332055,/794/1657570336_1657570264_4.jpg,2022-07-12 04,2022/7/12,0.402553191,0.49044586,0.544776119,0.655172414,0.948717949,0.729166667,0.486111111,0.468030691,0.209359606,0.742666667,0.391959799,12/7/2022 04:01:46,13/7/2022 01:06:04,0.970869565,0.030757689,0.019504876,0.682492582,0,0.452929293,0.277098388,0.037000974,0.321772384,/home/junsheng/data/tianhang_soybean/1657570336_1657570264_4.jpg,0.321772384,"[0.4025531914893617, 0.49044585987261147, 0.544776119402985, 0.6551724137931034, 0.7291666666666665, 0.4861111111111112, 0.4680306905370844, 0.20935960591133004, 0.39195979899497513, 0.9708695652173912, 0.03075768942235559, 0.019504876219054765, 0.6824925816023752, 0.0, 0.45292929292929296, 0.27709838799332964, 0.03700097370983447]",0
0.210610419,/794/1657577716_1657577464_4.jpg,2022-07-12 06,2022/7/12,0.366808511,0.47133758,0.52238806,0.637931034,0.945054945,0.71875,0.480555556,0.465473146,0.204433498,0.741333333,0.386934673,12/7/2022 06:01:46,13/7/2022 01:06:10,0.914347826,0.026256564,0.018004501,0.682492582,0.11095,0.527676768,0.205391884,0.068159688,0.321772384,/home/junsheng/data/tianhang_soybean/1657577716_1657577464_4.jpg,0.321772384,"[0.3668085106382979, 0.47133757961783435, 0.5223880597014926, 0.6379310344827587, 0.7187500000000001, 0.48055555555555557, 0.4654731457800513, 0.20443349753694592, 0.38693467336683396, 0.9143478260869565, 0.02625656414103526, 0.01800450112528132, 0.6824925816023752, 0.11095000000000001, 0.5276767676767676, 0.20539188438021125, 0.06815968841285297]",0
0.21093001,/794/1657577716_1657577464_4.jpg,2022-07-12 06,2022/7/12,0.358297872,0.47133758,0.52238806,0.629310345,0.943223443,0.708333333,0.480555556,0.462915601,0.204433498,0.742666667,0.386934673,12/7/2022 06:31:46,13/7/2022 01:06:13,0.945072464,0.024756189,0.018754689,0.676557864,0,0.506262626,0.286548082,0.149951315,0.321772384,/home/junsheng/data/tianhang_soybean/1657577716_1657577464_4.jpg,0.321772384,"[0.35829787234042554, 0.47133757961783435, 0.5223880597014926, 0.6293103448275862, 0.7083333333333333, 0.48055555555555557, 0.462915601023018, 0.20443349753694592, 0.38693467336683396, 0.9450724637681158, 0.024756189047261814, 0.018754688672168042, 0.6765578635014837, 0.0, 0.5062626262626263, 0.2865480822679266, 0.14995131450827653]",0
0.214125919,/794/1657599367_1657599063_4.jpg,2022-07-12 12,2022/7/12,0.314893617,0.624203822,0.619402985,0.637931034,0.937728938,0.677083333,0.469444444,0.442455243,0.194581281,0.734666667,0.35678392,12/7/2022 12:01:46,13/7/2022 01:06:29,0.437391304,0.00300075,0.00300075,0.646884273,0.4807,0.81979798,0.677320734,0.050632911,0.321772384,/home/junsheng/data/tianhang_soybean/1657599367_1657599063_4.jpg,0.321772384,"[0.3148936170212766, 0.624203821656051, 0.6194029850746268, 0.6379310344827587, 0.6770833333333333, 0.4694444444444445, 0.4424552429667519, 0.1945812807881773, 0.35678391959799005, 0.4373913043478261, 0.003000750187546887, 0.003000750187546887, 0.6468842729970326, 0.4807, 0.8197979797979797, 0.6773207337409671, 0.05063291139240507]",0
0.214765101,/794/1657599367_1657599063_4.jpg,2022-07-12 12,2022/7/12,0.324255319,0.649681529,0.634328358,0.646551724,0.93956044,0.677083333,0.469444444,0.439897698,0.192118227,0.734666667,0.35678392,12/7/2022 12:31:46,13/7/2022 01:06:33,0.437391304,0.00300075,0.00300075,0.646884273,0.4807,0.81979798,0.677320734,0.050632911,0.321772384,/home/junsheng/data/tianhang_soybean/1657599367_1657599063_4.jpg,0.321772384,"[0.3242553191489362, 0.6496815286624203, 0.6343283582089554, 0.6465517241379312, 0.6770833333333333, 0.4694444444444445, 0.4398976982097188, 0.19211822660098532, 0.35678391959799005, 0.4373913043478261, 0.003000750187546887, 0.003000750187546887, 0.6468842729970326, 0.4807, 0.8197979797979797, 0.6773207337409671, 0.05063291139240507]",0
0.221156919,/794/1657664146_1657663864_4.jpg,2022-07-13 06,2022/7/13,0.356595745,0.535031847,0.589552239,0.681034483,0.952380952,0.739583333,0.411111111,0.355498721,0.162561576,0.708,0.271356784,13/7/2022 06:31:46,14/7/2022 01:06:12,0.748405797,0.007501875,0.007501875,0.646884273,0.13505,0.683636364,0.110339077,0.148003895,0.322094055,/home/junsheng/data/tianhang_soybean/1657664146_1657663864_4.jpg,0.322094055,"[0.3565957446808511, 0.5350318471337578, 0.5895522388059702, 0.6810344827586208, 0.7395833333333334, 0.4111111111111111, 0.3554987212276215, 0.16256157635467983, 0.27135678391959794, 0.7484057971014493, 0.007501875468867217, 0.007501875468867217, 0.6468842729970326, 0.13505, 0.6836363636363637, 0.11033907726514731, 0.14800389483933787]",0
0.22147651,/794/1657664146_1657663864_4.jpg,2022-07-13 06,2022/7/13,0.356595745,0.535031847,0.589552239,0.681034483,0.952380952,0.739583333,0.411111111,0.355498721,0.162561576,0.708,0.271356784,13/7/2022 06:31:46,14/7/2022 01:06:12,0.680289855,0.007501875,0.007501875,0.649851632,0.1759,0.734545455,0.263479711,0.076923077,0.322094055,/home/junsheng/data/tianhang_soybean/1657664146_1657663864_4.jpg,0.322094055,"[0.3565957446808511, 0.5350318471337578, 0.5895522388059702, 0.6810344827586208, 0.7395833333333334, 0.4111111111111111, 0.3554987212276215, 0.16256157635467983, 0.27135678391959794, 0.6802898550724638, 0.007501875468867217, 0.007501875468867217, 0.6498516320474784, 0.1759, 0.7345454545454545, 0.2634797109505281, 0.07692307692307693]",0
0.221796101,/794/1657671310_1657671064_4.jpg,2022-07-13 08,2022/7/13,0.325957447,0.554140127,0.589552239,0.672413793,0.948717949,0.729166667,0.408333333,0.350383632,0.162561576,0.706666667,0.266331658,13/7/2022 08:01:46,14/7/2022 01:06:15,0.672753623,0.008252063,0.008252063,0.629080119,0.30605,0.780606061,0.243190661,0.127555988,0.322094055,/home/junsheng/data/tianhang_soybean/1657671310_1657671064_4.jpg,0.322094055,"[0.32595744680851063, 0.554140127388535, 0.5895522388059702, 0.6724137931034482, 0.7291666666666665, 0.40833333333333327, 0.35038363171355513, 0.16256157635467983, 0.2663316582914575, 0.6727536231884058, 0.008252063015753939, 0.008252063015753939, 0.6290801186943613, 0.30605, 0.7806060606060606, 0.24319066147859922, 0.127555988315482]",0
0.223074465,/794/1657678514_1657678263_4.jpg,2022-07-13 10,2022/7/13,0.30893617,0.611464968,0.626865672,0.672413793,0.948717949,0.71875,0.408333333,0.350383632,0.157635468,0.706666667,0.261306533,13/7/2022 10:01:46,14/7/2022 01:06:22,0.545507246,0.0060015,0.0060015,0.620178042,0.45255,0.797979798,0.157031684,0.147030185,0.322094055,/home/junsheng/data/tianhang_soybean/1657678514_1657678263_4.jpg,0.322094055,"[0.308936170212766, 0.6114649681528661, 0.6268656716417911, 0.6724137931034482, 0.7187500000000001, 0.40833333333333327, 0.35038363171355513, 0.1576354679802955, 0.2613065326633164, 0.5455072463768116, 0.006001500375093774, 0.006001500375093774, 0.6201780415430272, 0.45255, 0.797979797979798, 0.15703168426903835, 0.14703018500486856]",0
